Epoch,Batch,D_Loss,G_Loss
0,0,0.7104082107543945,45.39745330810547
0,1,0.7090288400650024,45.750328063964844
0,2,0.7369050979614258,45.59895324707031
0,3,0.7013567686080933,46.177120208740234
0,4,0.6717644333839417,45.46723937988281
0,5,0.6653907299041748,45.52414321899414
0,6,0.6630479097366333,37.893310546875
0,7,0.6573177576065063,33.92232894897461
0,8,0.6462059617042542,30.532033920288086
0,9,0.650907039642334,29.742733001708984
0,10,0.6486690044403076,27.716014862060547
0,11,0.6423293352127075,26.91990089416504
0,12,0.6285248398780823,24.53217315673828
0,13,0.6217790842056274,25.541732788085938
0,14,0.6338766813278198,22.387327194213867
0,15,0.6067377924919128,20.98133659362793
0,16,0.5928397178649902,20.075632095336914
0,17,0.5858150720596313,18.93595314025879
0,18,0.5957763195037842,19.182559967041016
0,19,0.566413938999176,17.271387100219727
0,20,0.5573538541793823,18.34388542175293
0,21,0.5674340128898621,16.43436622619629
0,22,0.5502845048904419,15.690750122070312
0,23,0.5586157441139221,16.597476959228516
0,24,0.502694845199585,16.161542892456055
0,25,0.5313981175422668,14.249261856079102
0,26,0.5187568664550781,15.485658645629883
0,27,0.49313855171203613,15.431282043457031
0,28,0.4976383447647095,11.659729957580566
0,29,0.5320054888725281,12.43367862701416
0,30,0.47533077001571655,11.447751998901367
0,31,0.43977153301239014,12.373661041259766
0,32,0.5306493043899536,11.562774658203125
0,33,0.4667791724205017,11.685861587524414
0,34,0.4513384699821472,9.493816375732422
0,35,0.4503912031650543,10.991820335388184
0,36,0.36829277873039246,11.38896656036377
0,37,0.3885723650455475,11.039728164672852
0,38,0.3552316427230835,10.7693510055542
0,39,0.35751911997795105,10.804986953735352
0,40,0.369201123714447,11.080674171447754
0,41,0.37322211265563965,10.309606552124023
0,42,0.34262293577194214,9.05671215057373
0,43,0.2748839855194092,11.127487182617188
0,44,0.31464749574661255,9.705496788024902
0,45,0.30808115005493164,8.71725082397461
0,46,0.39648735523223877,7.5992431640625
0,47,0.44001147150993347,8.517367362976074
0,48,0.4941200017929077,7.981202602386475
0,49,0.5441057682037354,7.320530414581299
0,50,0.5463508367538452,6.893862724304199
0,51,0.394133985042572,8.859886169433594
0,52,0.3434072434902191,7.851654529571533
0,53,0.3506051301956177,7.613438606262207
0,54,0.2976536750793457,7.7811174392700195
0,55,0.3183806240558624,7.242265224456787
0,56,0.24886390566825867,9.045190811157227
0,57,0.3160172700881958,6.365209579467773
0,58,0.2725115120410919,7.602685451507568
0,59,0.23908434808254242,7.999398708343506
0,60,0.23483741283416748,7.126813888549805
0,61,0.30646422505378723,6.569385051727295
0,62,0.3135625720024109,6.1012372970581055
1,0,0.33410727977752686,6.862255096435547
1,1,0.2775108814239502,7.743895053863525
1,2,0.2573585510253906,6.689558029174805
1,3,0.26673445105552673,7.198796272277832
1,4,0.3040807247161865,5.531390190124512
1,5,0.2314198911190033,6.32841682434082
1,6,0.19257131218910217,7.646637916564941
1,7,0.20723217725753784,5.99226713180542
1,8,0.22499960660934448,6.145955562591553
1,9,0.24472440779209137,5.051738262176514
1,10,0.20569635927677155,5.473214149475098
1,11,0.19689929485321045,6.2735981941223145
1,12,0.2043057680130005,7.1545586585998535
1,13,0.23290584981441498,6.370161056518555
1,14,0.24046772718429565,6.039999008178711
1,15,0.29905998706817627,5.364433765411377
1,16,0.274101585149765,5.2428812980651855
1,17,0.3106327950954437,5.050642013549805
1,18,0.40604037046432495,5.9520792961120605
1,19,0.43162405490875244,5.620107650756836
1,20,0.252398282289505,6.217292308807373
1,21,0.2361108660697937,5.839212894439697
1,22,0.24837955832481384,5.16865348815918
1,23,0.24465613067150116,5.486329555511475
1,24,0.2142871469259262,4.694842338562012
1,25,0.2091618925333023,5.371318817138672
1,26,0.2326287180185318,6.142220973968506
1,27,0.206276535987854,5.86964225769043
1,28,0.22872823476791382,5.695123195648193
1,29,0.17704296112060547,6.674759864807129
1,30,0.16553252935409546,6.983877182006836
1,31,0.1998194009065628,4.974924087524414
1,32,0.1620161235332489,6.202935695648193
1,33,0.27249258756637573,4.1053147315979
1,34,0.3286658227443695,5.050601482391357
1,35,0.43426865339279175,4.555260181427002
1,36,0.32566243410110474,5.252870082855225
1,37,0.41481009125709534,5.333582401275635
1,38,0.4850359261035919,5.399175643920898
1,39,0.37096071243286133,5.3561296463012695
1,40,0.26765936613082886,5.919625282287598
1,41,0.3093611001968384,4.313199043273926
1,42,0.33444732427597046,4.6996660232543945
1,43,0.4521564841270447,4.157280921936035
1,44,0.26106536388397217,5.373902797698975
1,45,0.23732048273086548,4.712296962738037
1,46,0.27713945508003235,4.711158275604248
1,47,0.3246224522590637,4.081715106964111
1,48,0.356697678565979,4.007730007171631
1,49,0.4184606671333313,3.960280179977417
1,50,0.36053842306137085,4.312691688537598
1,51,0.2549014687538147,4.56285285949707
1,52,0.33300918340682983,4.943131923675537
1,53,0.5361257195472717,3.9916188716888428
1,54,0.44610750675201416,4.086299896240234
1,55,0.4445495307445526,4.1895365715026855
1,56,0.3123040795326233,5.139489650726318
1,57,0.39467886090278625,4.468033790588379
1,58,0.41313880681991577,4.027245998382568
1,59,0.38977983593940735,4.089887619018555
1,60,0.44241443276405334,4.341877460479736
1,61,0.21796032786369324,5.845486164093018
1,62,0.2333858609199524,4.67310905456543
2,0,0.2295442819595337,4.782095909118652
2,1,0.2618771195411682,3.847982406616211
2,2,0.27118706703186035,4.05802583694458
2,3,0.2566409111022949,4.558015823364258
2,4,0.21208599209785461,4.135577201843262
2,5,0.24571512639522552,4.811604022979736
2,6,0.34929531812667847,3.883023738861084
