Epoch,Batch,D_Loss,G_Loss
0,0,0.7103129625320435,50.498008728027344
0,1,0.7387075424194336,50.888282775878906
0,2,0.6743307113647461,50.69778060913086
0,3,0.6262699961662292,51.12718963623047
0,4,0.6126155853271484,50.645668029785156
0,5,0.5864030718803406,50.5106315612793
0,6,0.5633188486099243,43.9835319519043
0,7,0.5479664206504822,39.795196533203125
0,8,0.5413882732391357,36.29100036621094
0,9,0.5657143592834473,35.09347152709961
0,10,0.5797474384307861,33.06813049316406
0,11,0.5030962824821472,31.83624267578125
0,12,0.5056633949279785,30.490564346313477
0,13,0.49801790714263916,30.083019256591797
0,14,0.46537142992019653,28.13341522216797
0,15,0.4606308341026306,26.90291404724121
0,16,0.4358258843421936,25.991363525390625
0,17,0.4367091655731201,25.1922664642334
0,18,0.4806012213230133,24.432836532592773
0,19,0.45678675174713135,23.2491512298584
0,20,0.42217952013015747,23.376502990722656
0,21,0.38531792163848877,22.939350128173828
0,22,0.3880760669708252,21.409931182861328
0,23,0.37001585960388184,21.50521469116211
0,24,0.355292946100235,20.616779327392578
0,25,0.34498676657676697,20.229780197143555
0,26,0.33329713344573975,19.763031005859375
0,27,0.3216383457183838,19.501718521118164
0,28,0.3083581328392029,18.079448699951172
0,29,0.30345475673675537,18.431434631347656
0,30,0.30313363671302795,18.504026412963867
0,31,0.28944748640060425,17.449983596801758
0,32,0.27905890345573425,17.196779251098633
0,33,0.28397253155708313,16.67616081237793
0,34,0.2513715326786041,15.421574592590332
0,35,0.27530354261398315,15.899958610534668
0,36,0.24379391968250275,16.03752326965332
0,37,0.22253824770450592,15.482324600219727
0,38,0.20171073079109192,14.984436988830566
0,39,0.18939915299415588,14.905370712280273
0,40,0.175239697098732,14.751453399658203
0,41,0.17550963163375854,14.462553024291992
0,42,0.17404678463935852,13.483637809753418
0,43,0.15790480375289917,14.646347045898438
0,44,0.15117326378822327,13.94751262664795
0,45,0.1692506968975067,13.297741889953613
0,46,0.27651429176330566,12.805876731872559
0,47,0.4073331356048584,12.970044136047363
0,48,0.2524305582046509,12.755829811096191
0,49,0.21814483404159546,12.164325714111328
0,50,0.1520262211561203,11.613476753234863
0,51,0.15756699442863464,12.621667861938477
0,52,0.13556739687919617,11.794817924499512
0,53,0.12706473469734192,11.537237167358398
0,54,0.12179221957921982,11.315966606140137
0,55,0.11248931288719177,11.095991134643555
0,56,0.09856266528367996,11.760648727416992
0,57,0.11238611489534378,10.417057037353516
0,58,0.0831429660320282,11.06191349029541
0,59,0.09167499840259552,10.931191444396973
0,60,0.08186053484678268,10.301711082458496
0,61,0.08264979720115662,10.068339347839355
0,62,0.08577615022659302,9.700136184692383
1,0,0.07484199106693268,10.070319175720215
1,1,0.06968772411346436,10.012948036193848
1,2,0.07667635381221771,9.505085945129395
1,3,0.10508783906698227,10.62788200378418
1,4,0.09775938093662262,9.69537353515625
1,5,0.15010687708854675,10.620000839233398
1,6,0.10237883031368256,11.00059986114502
1,7,0.1013842523097992,9.929901123046875
1,8,0.06685762852430344,9.396798133850098
1,9,0.06851263344287872,8.737988471984863
1,10,0.062145985662937164,8.794133186340332
1,11,0.06008637323975563,8.897439002990723
1,12,0.04511906951665878,9.25488567352295
1,13,0.05041482299566269,8.790552139282227
1,14,0.04754616320133209,8.620262145996094
1,15,0.0468834787607193,8.241195678710938
1,16,0.037390708923339844,8.550247192382812
1,17,0.05667022615671158,8.742899894714355
1,18,0.04768577963113785,8.7677001953125
1,19,0.0461440235376358,8.602676391601562
1,20,0.06466539204120636,8.832831382751465
1,21,0.05297214537858963,8.237305641174316
1,22,0.04642772302031517,7.795412063598633
1,23,0.04169869422912598,7.876337051391602
1,24,0.04409077763557434,7.31664514541626
1,25,0.03617805987596512,7.602867126464844
1,26,0.03652733564376831,7.870721340179443
1,27,0.03096405416727066,7.323153972625732
1,28,0.03649064898490906,7.518606662750244
1,29,0.030112249776721,8.030051231384277
1,30,0.026033446192741394,8.239021301269531
1,31,0.03595099598169327,7.0562310218811035
1,32,0.025173479691147804,7.736381530761719
1,33,0.02752157859504223,6.48644495010376
1,34,0.026662228628993034,7.024047374725342
1,35,0.029313214123249054,6.801655292510986
1,36,0.024952378123998642,7.023627758026123
1,37,0.02787438966333866,6.929832935333252
1,38,0.02586314082145691,6.605771541595459
1,39,0.02592313475906849,6.882265567779541
1,40,0.02104467712342739,7.163638114929199
1,41,0.02712540328502655,6.2473649978637695
1,42,0.027056731283664703,6.448297500610352
1,43,0.019876765087246895,6.289778709411621
1,44,0.029474275186657906,6.980599880218506
1,45,0.021440092474222183,6.372666358947754
1,46,0.029396895319223404,6.706867694854736
1,47,0.019470911473035812,6.038390636444092
1,48,0.023629918694496155,5.823534965515137
1,49,0.023849984630942345,5.853732109069824
1,50,0.02063148096203804,5.986530780792236
1,51,0.016517896205186844,6.204215049743652
1,52,0.024927113205194473,6.333009719848633
1,53,0.019076157361268997,5.665092945098877
1,54,0.029438920319080353,5.7475056648254395
1,55,0.01683811843395233,5.902958869934082
1,56,0.01775013841688633,6.354977607727051
1,57,0.01772155612707138,6.01927375793457
1,58,0.020479124039411545,5.928132057189941
1,59,0.021822864189743996,5.677915573120117
1,60,0.025165412575006485,5.608116149902344
1,61,0.015460211783647537,6.280791759490967
1,62,0.015655938535928726,5.806368350982666
2,0,0.021834231913089752,5.824850082397461
2,1,0.01582508161664009,5.2527546882629395
2,2,0.017190542072057724,5.4281744956970215
2,3,0.013141054660081863,5.779117584228516
2,4,0.02152521163225174,5.365004539489746
2,5,0.017805876210331917,6.0038323402404785
2,6,0.027634598314762115,5.853508949279785
2,7,0.02084975317120552,5.862606048583984
2,8,0.020283954218029976,6.8604841232299805
2,9,0.03188319504261017,6.442227840423584
2,10,0.014604926109313965,5.445856094360352
2,11,0.01443301048129797,5.532451629638672
2,12,0.01839563250541687,5.34259033203125
2,13,0.017907410860061646,5.155256748199463
2,14,0.019198302179574966,5.154493808746338
2,15,0.013981947675347328,5.194465637207031
2,16,0.015166333876550198,5.333152770996094
2,17,0.016667556017637253,4.743577003479004
2,18,0.012521618977189064,4.6788010597229
2,19,0.016365259885787964,4.715399265289307
2,20,0.011868851259350777,5.282172203063965
2,21,0.01315317302942276,4.9846510887146
2,22,0.015090619213879108,4.279651165008545
2,23,0.015454556792974472,4.629443645477295
2,24,0.015408467501401901,4.140707969665527
2,25,0.015151454135775566,4.831140518188477
2,26,0.010734503157436848,4.424494743347168
2,27,0.01219855435192585,4.596354961395264
2,28,0.013201194815337658,4.532657623291016
2,29,0.013329504057765007,4.260903358459473
2,30,0.015472516417503357,4.129459381103516
2,31,0.015811435878276825,3.6663339138031006
2,32,0.013384342193603516,4.162772178649902
2,33,0.012944256886839867,4.466002464294434
2,34,0.013321949169039726,4.211215496063232
2,35,0.016493039205670357,4.150625705718994
2,36,0.011385735124349594,3.646552801132202
2,37,0.019547343254089355,4.529964923858643
2,38,0.04928111284971237,4.011264324188232
2,39,0.4196958839893341,3.7085702419281006
2,40,0.37914714217185974,3.977301836013794
2,41,0.3574064075946808,4.414817810058594
2,42,1.430541753768921,3.8925418853759766
2,43,1.4884881973266602,3.650268077850342
2,44,1.1679495573043823,4.776585578918457
2,45,0.8552812933921814,5.6134796142578125
2,46,1.437303066253662,5.834910869598389
2,47,0.3653259873390198,5.342730522155762
2,48,0.4611034095287323,5.4935150146484375
2,49,0.2473856806755066,4.757347106933594
2,50,0.28271493315696716,4.482228755950928
2,51,0.18683230876922607,4.5026116371154785
2,52,0.14976638555526733,4.179393768310547
2,53,0.1695522964000702,3.8040108680725098
2,54,0.11377401649951935,4.0422210693359375
2,55,0.1096419021487236,3.9591457843780518
2,56,0.08629472553730011,3.8567209243774414
2,57,0.09232883155345917,3.6389291286468506
2,58,0.06827152520418167,3.9756271839141846
2,59,0.0727698877453804,3.6529955863952637
2,60,0.06577467918395996,3.742154359817505
2,61,0.05811705067753792,4.48013973236084
2,62,0.053880445659160614,2.9779441356658936
3,0,0.04983118176460266,3.864562511444092
3,1,0.04988512024283409,3.4211769104003906
3,2,0.044480081647634506,3.1902823448181152
3,3,0.03854317218065262,3.4107704162597656
3,4,0.05622388422489166,2.905579090118408
3,5,0.04565701633691788,3.0831916332244873
3,6,0.038963258266448975,3.583130121231079
3,7,0.03268126770853996,3.209512710571289
3,8,0.030853502452373505,3.6526503562927246
3,9,0.02218932844698429,3.7315142154693604
3,10,0.02711617760360241,3.147616147994995
3,11,0.03504456952214241,2.536038398742676
3,12,0.02334349974989891,3.2168068885803223
3,13,0.032386619597673416,3.0056145191192627
3,14,0.03199422359466553,2.8621985912323
3,15,0.03178940713405609,2.9684813022613525
3,16,0.02066398411989212,2.9788951873779297
3,17,0.029612336307764053,2.9445080757141113
3,18,0.028154660016298294,3.1704554557800293
3,19,0.020102817565202713,3.4692025184631348
3,20,0.0257648266851902,2.972599983215332
3,21,0.02001594379544258,2.6679117679595947
3,22,0.02957325056195259,2.991640567779541
3,23,0.027837801724672318,2.6168527603149414
3,24,0.02148296684026718,2.7474546432495117
3,25,0.022224124521017075,2.379072904586792
3,26,0.02628718875348568,2.93495512008667
3,27,0.021085653454065323,3.0517165660858154
3,28,0.025489650666713715,2.829044818878174
3,29,0.01302044652402401,3.399669647216797
3,30,0.024356409907341003,2.638044834136963
3,31,0.023839371278882027,2.3568193912506104
3,32,0.02067812904715538,2.3659186363220215
3,33,0.020545553416013718,2.7619259357452393
3,34,0.015297602862119675,2.9072070121765137
3,35,0.023684483021497726,2.5883560180664062
3,36,0.014752058312296867,2.5771846771240234
3,37,0.020692288875579834,2.4980392456054688
3,38,0.015089579857885838,2.7117230892181396
3,39,0.023640602827072144,2.3466086387634277
3,40,0.022382304072380066,2.38828182220459
3,41,0.0194174125790596,2.5143983364105225
3,42,0.015607048757374287,2.3599538803100586
3,43,0.020226486027240753,2.8453433513641357
3,44,0.014004440978169441,2.494779586791992
3,45,0.0168616883456707,2.3205513954162598
3,46,0.021096233278512955,2.350828170776367
3,47,0.012816217727959156,2.759253740310669
3,48,0.018577326089143753,2.21685528755188
3,49,0.015500174835324287,2.9548020362854004
3,50,0.017847931012511253,2.3095970153808594
3,51,0.018586676567792892,2.82423996925354
3,52,0.01678084023296833,2.447136878967285
3,53,0.019374944269657135,1.820469617843628
3,54,0.011966368183493614,2.1094486713409424
3,55,0.016261743381619453,2.4044508934020996
3,56,0.012351393699645996,2.2936534881591797
3,57,0.017301298677921295,2.218372344970703
3,58,0.011770679615437984,2.409324884414673
3,59,0.019113758578896523,2.045167922973633
3,60,0.014234518632292747,1.8891308307647705
3,61,0.020515818148851395,2.039776086807251
3,62,0.011319003067910671,2.5351271629333496
4,0,0.01383652351796627,2.534842014312744
4,1,0.012757532298564911,2.083021879196167
4,2,0.021953782066702843,1.9414961338043213
4,3,0.015884920954704285,2.4607181549072266
4,4,0.016831276938319206,2.1495249271392822
4,5,0.014310351572930813,2.228073835372925
4,6,0.030561361461877823,1.8642339706420898
4,7,0.03050306811928749,1.8465282917022705
4,8,0.18808595836162567,1.6955046653747559
4,9,0.5903608202934265,1.988289713859558
4,10,0.6024520993232727,2.074375867843628
4,11,0.4850199818611145,1.9942973852157593
4,12,0.3079931139945984,1.5529131889343262
4,13,0.2327861189842224,1.7525520324707031
4,14,0.12244115024805069,1.864829421043396
4,15,0.09618533402681351,1.9499276876449585
4,16,0.07807302474975586,1.8160053491592407
4,17,0.07008156180381775,1.8222017288208008
4,18,0.05602579563856125,2.1536078453063965
4,19,0.033858612179756165,2.216465950012207
4,20,0.05076047405600548,1.5782667398452759
4,21,0.043273307383060455,1.6837234497070312
4,22,0.04060027748346329,2.11418080329895
4,23,0.029676424339413643,1.8412834405899048
4,24,0.03030875325202942,1.872617244720459
4,25,0.025286387652158737,1.9193408489227295
4,26,0.02880893461406231,1.8473130464553833
4,27,0.026439718902111053,1.7564135789871216
4,28,0.02831876277923584,1.9591783285140991
4,29,0.023692697286605835,1.5251810550689697
4,30,0.02626718580722809,1.8716139793395996
4,31,0.02062595635652542,2.263939619064331
4,32,0.027114415541291237,1.373992919921875
4,33,0.025941403582692146,1.783434271812439
4,34,0.021159593015909195,1.93484628200531
4,35,0.022034453228116035,1.7270866632461548
4,36,0.022871388122439384,1.9158307313919067
4,37,0.023412290960550308,1.7401418685913086
4,38,0.025418803095817566,1.8042089939117432
4,39,0.022992020472884178,1.551511526107788
4,40,0.019568171352148056,1.5669779777526855
4,41,0.017799708992242813,1.7386659383773804
4,42,0.023981936275959015,1.67423677444458
4,43,0.023292385041713715,1.8116981983184814
4,44,0.022030163556337357,1.9959580898284912
4,45,0.022698991000652313,1.7230174541473389
4,46,0.020187772810459137,1.7057862281799316
4,47,0.016349125653505325,1.4845352172851562
4,48,0.02147536352276802,1.6509220600128174
4,49,0.01398315280675888,2.697503089904785
4,50,0.012120215222239494,2.3450212478637695
4,51,0.014179214835166931,2.0808358192443848
4,52,0.013062819838523865,2.2343266010284424
4,53,0.014413120225071907,2.607907772064209
4,54,0.012008514255285263,1.9835329055786133
4,55,0.010342882946133614,1.8937934637069702
4,56,0.014911445789039135,1.58073091506958
4,57,0.010284114629030228,2.3357179164886475
4,58,0.029148487374186516,2.016435146331787
4,59,0.02130124159157276,1.8628355264663696
4,60,0.023026078939437866,1.7347139120101929
4,61,0.019265884533524513,1.8019908666610718
4,62,0.014241575263440609,1.881716012954712
5,0,0.014466460794210434,1.5236492156982422
5,1,0.016688454896211624,1.3793562650680542
5,2,0.022295162081718445,1.32979154586792
5,3,0.016984334215521812,1.5977765321731567
5,4,0.009208062663674355,1.9033071994781494
5,5,0.015804540365934372,1.9130619764328003
5,6,0.013994220644235611,1.6923846006393433
5,7,0.014131669886410236,1.3620588779449463
5,8,0.010788865387439728,1.785571575164795
5,9,0.011059127748012543,2.0672407150268555
5,10,0.010097747668623924,1.591882586479187
5,11,0.010205993428826332,1.8768736124038696
5,12,0.008424857631325722,1.6872458457946777
5,13,0.011244133114814758,1.382699966430664
5,14,0.008670876733958721,1.9343674182891846
5,15,0.008952965959906578,1.8331701755523682
5,16,0.016416795551776886,1.2332463264465332
5,17,0.012097853235900402,1.532702922821045
5,18,0.011506509967148304,1.8500897884368896
5,19,0.010598637163639069,1.6579904556274414
5,20,0.007153298240154982,2.083294153213501
5,21,0.010780610144138336,1.8601738214492798
5,22,0.005435039289295673,2.0273373126983643
5,23,0.008307790383696556,1.6549345254898071
5,24,0.009283837862312794,1.4671661853790283
5,25,0.0092998668551445,1.5433021783828735
5,26,0.009357815608382225,1.671088457107544
5,27,0.008544327691197395,1.7855689525604248
5,28,0.0074577732011675835,1.561787486076355
5,29,0.021474793553352356,1.5188878774642944
5,30,0.014941689558327198,1.4358466863632202
5,31,0.028008708730340004,1.678276777267456
5,32,0.018861565738916397,1.9875746965408325
5,33,0.019853301346302032,1.8459219932556152
5,34,0.014261575415730476,2.1103675365448
5,35,0.024443011730909348,1.8818081617355347
5,36,0.009922952391207218,1.8584825992584229
5,37,0.0097455233335495,1.9715732336044312
5,38,0.010813572444021702,1.895131230354309
5,39,0.01237733568996191,1.5235406160354614
5,40,0.006745708175003529,2.1370248794555664
5,41,0.008590834215283394,1.907798409461975
5,42,0.00909958966076374,1.8180327415466309
5,43,0.006217421032488346,1.9696316719055176
5,44,0.011721938848495483,1.8323161602020264
5,45,0.007184724323451519,2.0266034603118896
5,46,0.008383531123399734,1.4217634201049805
5,47,0.012806322425603867,1.6043936014175415
5,48,0.005509588867425919,1.8447688817977905
5,49,0.008438634686172009,1.5168650150299072
5,50,0.007663654163479805,1.427655577659607
5,51,0.010926911607384682,1.3522120714187622
5,52,0.007410324178636074,1.3044966459274292
5,53,0.011188036762177944,1.571337103843689
5,54,0.00873515009880066,1.432002305984497
5,55,0.012990760616958141,1.5372940301895142
5,56,0.007033006753772497,1.5777595043182373
5,57,0.008610686287283897,1.6278636455535889
5,58,0.008354521356523037,1.4172461032867432
5,59,0.009672819636762142,1.3859847784042358
5,60,0.010411379858851433,1.211409091949463
5,61,0.00970127061009407,1.6599435806274414
5,62,0.007411515340209007,1.5552579164505005
6,0,0.008163569495081902,1.4575448036193848
6,1,0.011447945609688759,1.9612587690353394
6,2,0.009427351877093315,1.4848768711090088
6,3,0.007590665481984615,1.3804503679275513
6,4,0.007718033157289028,1.6329087018966675
6,5,0.007217732258141041,1.5141427516937256
6,6,0.00771947018802166,1.3444726467132568
6,7,0.0048943180590868,1.8457953929901123
6,8,0.007338047027587891,1.6778204441070557
6,9,0.00588652677834034,1.3454855680465698
6,10,0.007637061644345522,1.7481005191802979
6,11,0.004757321439683437,1.775885820388794
6,12,0.007924920879304409,1.5581680536270142
6,13,0.009531425312161446,1.2118415832519531
