FrameIndex,SSIM,PSNR,GCS
1,0.8659665663992088,29.890277757484853,0.9949046840806401
2,0.8695944105754561,29.986630828924554,0.9922169343974607
3,0.8756903279903682,30.395927158819255,0.9543782868877654
4,0.865796701026905,29.377700009498348,0.9320069802683559
5,0.8642182316993917,28.883941113094455,0.9398035601137961
6,0.8628472060853635,28.970509764560934,0.9345119466116528
7,0.8693040572941778,29.33517809231413,0.9320729489420687
8,0.8702553167637032,29.269918195195004,0.9224697725075045
9,0.8719791642728039,29.38831065685006,0.9715537467831736
10,0.8743413476811459,29.632013629728718,0.9518422995245268
11,0.8717153055811977,29.320807346474886,0.9961666661860704
12,0.8727928833876564,29.29244931069391,0.9804900566745873
13,0.8742843939400121,29.371659613399338,0.9649686474821538
14,0.8716460905850033,29.118560113431823,0.9785847674045048
15,0.8706923018312929,29.078936683557068,0.9452269932785348
16,0.8732890398764989,29.22238330257158,0.9820146067158123
17,0.8754181419428706,29.195059163461423,0.9761843192744866
18,0.8764765916958926,29.320287918850685,0.9894969423238994
19,0.8749881554762288,29.350058070766917,0.9799865515902495
20,0.8769262393611804,29.238061070397457,0.9662666638464575
21,0.8733831393811626,29.09612147891284,0.9994948434792278
22,0.875062302287171,29.36807200528498,0.9651776066802392
23,0.8756542887073806,29.161519109086992,0.9763008542613133
24,0.8733327687688174,29.36977905508387,0.9303200510327551
25,0.8719789735330385,29.28346966745704,0.918843544369502
26,0.8764581060477804,29.428387801970906,0.8967408404831142
27,0.8701622889880053,29.16329478706519,0.9463976107815615
28,0.8755286584535034,29.207513344090966,0.9336415725321199
29,0.8729856122364031,29.259676776975624,0.9044227869631855
30,0.8730924262573936,29.32646319144159,0.9076603199402968
31,0.8723943390460245,29.26925667366579,0.9681937300781223
32,0.8727266851015894,28.94743346398567,0.9910832725129476
33,0.8724503957232311,28.85383996669391,0.9371657001553291
34,0.8687957425346576,28.282438607937625,0.9747888648546907
35,0.8354499901038391,20.69426971270222,0.3629532199582879
36,0.8413986764543665,21.34005020407016,0.4595438660870822
37,0.8395745135886625,21.266658872234427,0.4702754682363949
38,0.8408292886004399,21.67986812609433,0.5220749055638116
39,0.843342661664079,22.13502345622899,0.531327396179138
40,0.8393696142176706,21.614896386444027,0.47440552643222067
41,0.8354573555961573,20.271401805241645,0.30521224596593177
42,0.8234749007310901,18.63113616833689,0.0
43,0.8336990146347837,20.46210051138089,0.381366747863201
44,0.8109718735237096,17.672766673469866,0.0
45,0.8056575240360027,17.561160583454487,0.0
46,0.7829900295995409,17.230409507260042,0.0
47,0.7803919542048621,17.82835568244971,0.0
48,0.8153050593176746,17.92450604771771,0.0
49,0.8511967609701278,26.86624683280192,0.9234273918912994
50,0.8484995627576731,25.313288392806022,0.882229389238158
51,0.8365187605353798,21.29747954968607,0.4906310591505677
52,0.8481338923683649,23.75743638573535,0.724634415589311
53,0.8583022153585785,27.260566731834107,0.8817342529399764
54,0.8503311444223729,23.56021128618184,0.6936818406777266
55,0.8690068514650812,28.386780136839377,0.9345043771026216
56,0.870361183152205,28.56978452804276,0.9153023031814378
57,0.8651843575414736,28.23671188619578,0.961054778430775
58,0.8608927116749223,27.896426413860222,0.9873645194566034
59,0.8636947776174462,27.807825347576443,0.9342869008934994
60,0.8794668166361684,28.92538457143546,0.983857921144544
61,0.8851329649916521,29.39138259857884,0.9334539540518887
62,0.8812711966154451,29.07844539190688,0.9777714239971541
63,0.8711834232145752,28.70369148259944,0.9323292903216118
64,0.8686901505104992,28.4667041479996,0.92182522086341
65,0.8694367367175572,28.565262514082967,0.9449092565748676
66,0.8709611507071852,28.4233289656286,0.9980770143041202
67,0.8725304248302072,28.594611447961483,0.9880127368271803
68,0.8735348581019041,28.02978438200708,0.9873895283013797
69,0.8757058889700833,28.84663628416588,0.9395734802254544
70,0.8711078752127973,28.64529791225464,0.9419783362993455
71,0.8652906174440432,28.32766369024118,0.9825363450756812
72,0.8646114337450381,28.195285634540284,0.9884197708235275
73,0.8806938337899329,29.291184411486874,0.9572843113229105
74,0.8880285967385794,29.279228076115466,0.8969947555720799
75,0.8974709562646598,29.598602476982776,0.8118235071295903
76,0.8932971600429606,29.37508162005465,0.8144996089587576
77,0.8950457150832608,29.432183877553445,0.8632367617524692
78,0.8966028687367439,29.399418525785904,0.7802700053500825
79,0.8975136049096202,29.432553204440435,0.7299461179341709
80,0.8960584815804656,29.28809167895006,0.7188648043063823
81,0.8972144453163211,29.217120856282357,0.6975770536817629
82,0.8929791554503549,29.202874465385605,0.7020572720488176
83,0.8913893034225263,28.937657638428615,0.6920847468240128
84,0.8951078301600554,29.214394216291097,0.7235013282141319
85,0.8963920097043944,29.273410941715625,0.6976842184495955
86,0.8966643496072871,29.353723033323117,0.7150235782726813
87,0.892524444094021,29.152000148279598,0.7034391325533079
88,0.8945619696030201,29.16575571707122,0.697712077419335
89,0.893997757740954,29.267447479091206,0.7047046748432246
90,0.8941222480006811,29.182983387802338,0.6946965969761008
91,0.8933153380854127,29.08012804928392,0.6871152555316888
92,0.8933046995705881,29.02770835334392,0.6748304657547111
93,0.8933099118035505,28.899926934552344,0.6783627188894945
94,0.8944061807803457,29.014157518087487,0.6922895109849196
95,0.8906997868080982,28.911615727571856,0.6766142280216447
96,0.8943062582471185,28.942011981227488,0.6852642561143387
97,0.8921053763149179,28.85800604986873,0.6819660998621808
98,0.8920266547450911,28.843358659372118,0.6838868448612783
99,0.8931976783948236,28.79468340116002,0.6901658441597049
100,0.891615175788151,28.859357752961884,0.6968284560992992
101,0.8928028313183551,29.057130279496715,0.7032431783309055
102,0.8916518197155509,28.925340011118024,0.6972374067176723
103,0.8922936506371331,28.909328725839853,0.7046625298672577
104,0.894673165032487,28.979673364710816,0.6932709725224533
105,0.8951974835629887,29.26432944262114,0.6981213529393215
106,0.8969167886862741,29.20914568307213,0.7180471789288491
107,0.8935449224058192,29.02657444645492,0.7473319552195441
108,0.8908155204026019,28.865684611971908,0.7057194223701833
109,0.8974447695165929,29.169260766104173,0.7220253942317837
110,0.8977930639760318,29.19484749343633,0.7331735945975775
111,0.8955183675035453,28.79812230038462,0.7803763381001863
112,0.8993415483590413,28.926497136133136,0.7531762369480144
113,0.8995705909376731,29.00283782570586,0.7517926531619176
114,0.8972702584690156,28.915582772019587,0.7602996791524388
115,0.8941505780136767,28.756745574806992,0.7700595963673746
116,0.8973042970943562,29.012110553803385,0.7949146847744096
117,0.9031434206447616,29.206169375655634,0.8236495667006644
118,0.9043817143060185,29.50033917505921,0.8305686678618611
119,0.9022269938847409,29.230113110096745,0.8419559803771163
120,0.8945665298225558,28.868039832030487,0.871444062439134
121,0.8960954973104654,28.801532217260988,0.8069735786205634
122,0.8930919577441488,28.785064784437363,0.788872203175607
123,0.896169291047018,29.031468982105135,0.776456494354223
124,0.8941289354358727,28.961542780501105,0.7741460000896154
125,0.8927508199270641,28.9184831732311,0.7579222167393609
126,0.8966555979677923,29.28365286346566,0.715183613211875
127,0.8916850807371747,29.02427088804483,0.6982517999249966
128,0.8946267113834389,29.07758164470482,0.7077706141650615
129,0.8947301708597108,29.12313723646981,0.6914655173196187
130,0.8945603018556024,29.11866327237261,0.6855393438557165
131,0.8946097029036771,29.22482509678586,0.700781325535181
132,0.8970134933090786,29.259638104472998,0.7225044368685414
133,0.8997801480569801,29.421961615944966,0.7455025462843388
134,0.9002675135077357,29.502191715881672,0.7861507045994454
135,0.8990141850486776,29.423109918000247,0.7693768638423708
136,0.897713595643329,29.28729419080885,0.7550094679563788
137,0.8957009038432217,29.14619093423206,0.7009638992468162
138,0.897188155875089,29.187967910437695,0.7183503095427468
139,0.8950513073305636,29.227270823667855,0.7265722155442129
140,0.8962340008940249,29.20631623257148,0.7527838122693017
141,0.8991832735340687,29.4549700474896,0.7509519081739574
142,0.897669281551829,29.287812281949094,0.7546318175033311
143,0.9027025036689732,29.76494111352197,0.7766410237054936
144,0.9000566799348757,29.692630867885327,0.7817765671887121
145,0.8975629185868356,29.473985118050734,0.7574921377737981
146,0.8979863816124718,29.506378515241394,0.7311693601213298
147,0.8971346369330941,29.602450848689106,0.7143018817804698
148,0.9001721609406595,29.684936432987648,0.7428918214569813
149,0.8959062960271386,29.359446557822064,0.7047562724007792
150,0.8968610127712808,29.661973240302174,0.7265679688854109
151,0.9019200190076374,29.933241181572114,0.7243800611857146
152,0.899549132506691,29.79044026845843,0.7569927527020359
153,0.9004577533095569,29.79985663259303,0.7299392056610143
154,0.8990491020497248,29.77362315595737,0.7254301881996628
155,0.8992379632204557,29.63148932087185,0.7196653266070849
156,0.8974678779541921,29.693485486496453,0.696958927918118
157,0.9010328948575309,30.047231487147357,0.7156513330599192
158,0.9023270113970273,30.028322096321833,0.7297431700729073
159,0.8991777423392567,29.90533341560372,0.7502176783945588
160,0.9025084943272587,29.901122529319938,0.7702857421271911
161,0.9006222682648296,29.868799637021127,0.7418716343073299
162,0.900271086371499,29.889398429086597,0.7532197417770389
163,0.9008301579590472,29.837428171734274,0.7584336441206667
164,0.898267920395123,29.879413411613804,0.7924225475392493
165,0.9025774342955902,29.98622140645121,0.7761338637455146
166,0.9022292141983516,29.902220454542878,0.7883493563043764
167,0.9008483758205217,29.707316634121838,0.7586223469868623
168,0.9016154549675411,29.99178797932373,0.7670755415557172
169,0.8985499655133061,29.639865231417296,0.7168469870137398
170,0.8961779113448186,29.498059790066634,0.6933224557479041
171,0.8959024559075047,29.558285901404,0.6887728797739792
172,0.8981043583348564,29.600797676083506,0.7150927995074148
173,0.8959188970483166,29.35885390693436,0.6899777058921115
174,0.8955719493755967,29.12880476694415,0.7134405682447875
175,0.8971109904549709,29.10429041520863,0.6978956332974089
176,0.8995103873294793,29.43757397786838,0.7188837980450367
177,0.9014083890822303,29.39646505971652,0.7708506232434404
178,0.9043172745223323,29.696992132565896,0.775332221034539
179,0.9037282783244565,29.797482632104575,0.8362070112932273
180,0.9032797383964097,29.701696490307008,0.7689541628590113
181,0.9000977350059661,29.456933732564,0.752758223671245
182,0.8982427799258654,29.276224933853953,0.682590732883791
183,0.8979969475464372,29.21468423921157,0.6996874111898153
184,0.8981952339557705,29.12409588850545,0.690253448862155
185,0.8992737325432829,29.355707353581863,0.7142417015262117
186,0.8995369525298639,29.268533249850826,0.6980516649659635
187,0.8995991489309892,29.505969203767187,0.753847824354664
188,0.9004767399892853,29.648621056987565,0.759210018476463
189,0.9010257229130096,29.829259504555374,0.7804108418750392
190,0.9011846568922555,29.757741159642876,0.8009694236952967
191,0.8965854634466086,29.617693742170765,0.7880051088320197
192,0.8958911500540644,29.434578353600948,0.7627199476014721
193,0.8938967947885718,29.062121801797648,0.7620273061686039
194,0.8962117290911386,29.45800766118099,0.8189207104649867
195,0.896551860273933,29.530193975109142,0.799882117223917
196,0.8949457769362489,29.5137882618128,0.8143064691922759
197,0.8936305746616418,29.37655923581328,0.8357806940296673
198,0.8906277477336842,29.43715767102024,0.9064718257741246
199,0.8904632112645315,29.384512919742384,0.8362324128933794
200,0.8911956861166573,29.925368281766414,0.8931782146751848
201,0.8900282781749365,29.67811477486474,0.887519826246596
202,0.8867954398521739,29.47952953453708,0.8158810590697428
203,0.8818840617816606,29.386754704989325,0.8550699576063225
204,0.8836053708304877,29.562729881526217,0.8789423663879682
205,0.8718635596808008,29.189602220210915,0.8831629541319685
206,0.8703786298353681,28.81562620242939,0.9155717393515757
207,0.8825123297434456,29.408358582445242,0.87499518909315
208,0.8796908327602048,29.334865919962176,0.8208350268180944
209,0.8812160336106197,29.358336063096306,0.8599966668060866
210,0.8859114432179972,29.624124792749818,0.809734482552429
211,0.881386736559748,29.365525456629847,0.8812069001217866
212,0.8800559161034754,29.413352337131595,0.8961801555663682
213,0.877232127961569,29.367735433462364,0.9353236294611444
214,0.882468478911672,29.432352887654805,0.9155399610102138
215,0.8840055462093223,29.6732402065601,0.8491666061985135
216,0.883187925350227,29.771620223594482,0.8467832822983347
217,0.8829310330466629,29.848557903869,0.8655886614783197
218,0.8795612617310834,29.509054543470135,0.931749804121703
219,0.8818615416216969,29.666538809861986,0.8940582775439349
220,0.8825325457349059,29.700447393958985,0.9082381758970467
221,0.8837413351086435,29.79430603176641,0.8793266327609199
222,0.88604520653097,29.581166779026855,0.8855578843962455
223,0.885752297923187,29.478267709039947,0.8966245769729502
224,0.8848386781128132,29.5346001324152,0.9065806649178264
225,0.8837071805287914,29.774424200606624,0.9273054368338878
226,0.882129189778775,29.510917180497536,0.8878440147833995
227,0.8848840560567973,29.581706334658623,0.8665425931602647
228,0.885610188999819,29.749134063638092,0.9151156238978665
229,0.8909456955463786,29.974141020013366,0.8303163246488952
230,0.892672103755176,30.02412968676169,0.8419868814083551
